[2026-04-10 13:59:09.019] [START] Connected to xAI realtime | input_rate=16000 | output_rate=16000
[2026-04-10 13:59:39.903] [LOSS] [LOSS] seq 263 lost -> filled with silence
[2026-04-10 13:59:39.910] [LOSS] [LOSS] seq 264 lost -> filled with silence
[2026-04-10 13:59:39.912] [LOSS] [LOSS] seq 265 lost -> filled with silence
[2026-04-10 13:59:39.931] [LOSS] [LOSS] seq 266 lost -> filled with silence
[2026-04-10 13:59:39.981] [LOSS] [LOSS] seq 267 lost -> filled with silence
[2026-04-10 13:59:40.044] [LOSS] [LOSS] seq 268 lost -> filled with silence
[2026-04-10 13:59:40.185] [LOSS] [LOSS] seq 269 lost -> filled with silence
[2026-04-10 13:59:40.196] [LOSS] [LOSS] seq 270 lost -> filled with silence
[2026-04-10 13:59:40.248] [LOSS] [LOSS] seq 271 lost -> filled with silence
[2026-04-10 13:59:40.252] [LOSS] [LOSS] seq 272 lost -> filled with silence
[2026-04-10 13:59:40.279] [LOSS] [LOSS] seq 273 lost -> filled with silence
[2026-04-10 13:59:40.331] [LOSS] [LOSS] seq 274 lost -> filled with silence
[2026-04-10 13:59:40.384] [LOSS] [LOSS] seq 275 lost -> filled with silence
[2026-04-10 13:59:40.428] [LOSS] [LOSS] seq 276 lost -> filled with silence
[2026-04-10 13:59:40.484] [LOSS] [LOSS] seq 277 lost -> filled with silence
[2026-04-10 13:59:40.529] [LOSS] [LOSS] seq 278 lost -> filled with silence
[2026-04-10 13:59:40.582] [LOSS] [LOSS] seq 279 lost -> filled with silence
[2026-04-10 13:59:40.630] [LOSS] [LOSS] seq 280 lost -> filled with silence
[2026-04-10 13:59:40.681] [LOSS] [LOSS] seq 281 lost -> filled with silence
[2026-04-10 13:59:41.123] [LOSS] [LOSS] seq 282 lost -> filled with silence
[2026-04-10 13:59:41.127] [LOSS] [LOSS] seq 283 lost -> filled with silence
[2026-04-10 13:59:41.129] [LOSS] [LOSS] seq 284 lost -> filled with silence
[2026-04-10 13:59:41.131] [LOSS] [LOSS] seq 285 lost -> filled with silence
[2026-04-10 13:59:41.133] [LOSS] [LOSS] seq 286 lost -> filled with silence
[2026-04-10 13:59:41.135] [LOSS] [LOSS] seq 287 lost -> filled with silence
[2026-04-10 13:59:41.137] [LOSS] [LOSS] seq 288 lost -> filled with silence
[2026-04-10 13:59:41.139] [LOSS] [LOSS] seq 289 lost -> filled with silence
[2026-04-10 13:59:41.143] [LOSS] [LOSS] seq 290 lost -> filled with silence
[2026-04-10 13:59:41.200] [LOSS] [LOSS] seq 291 lost -> filled with silence
[2026-04-10 13:59:41.574] [LOSS] [LOSS] seq 292 lost -> filled with silence
[2026-04-10 13:59:41.585] [LOSS] [LOSS] seq 293 lost -> filled with silence
[2026-04-10 13:59:41.587] [LOSS] [LOSS] seq 294 lost -> filled with silence
[2026-04-10 13:59:41.590] [LOSS] [LOSS] seq 295 lost -> filled with silence
[2026-04-10 13:59:41.593] [LOSS] [LOSS] seq 296 lost -> filled with silence
[2026-04-10 13:59:41.596] [LOSS] [LOSS] seq 297 lost -> filled with silence
[2026-04-10 13:59:41.598] [LOSS] [LOSS] seq 298 lost -> filled with silence
[2026-04-10 13:59:41.603] [LOSS] [LOSS] seq 299 lost -> filled with silence
[2026-04-10 13:59:41.633] [LOSS] [LOSS] seq 300 lost -> filled with silence
[2026-04-10 13:59:41.681] [LOSS] [LOSS] seq 301 lost -> filled with silence
[2026-04-10 13:59:41.732] [LOSS] [LOSS] seq 302 lost -> filled with silence
[2026-04-10 13:59:41.782] [LOSS] [LOSS] seq 303 lost -> filled with silence
[2026-04-10 13:59:41.831] [LOSS] [LOSS] seq 304 lost -> filled with silence
[2026-04-10 13:59:41.884] [LOSS] [LOSS] seq 305 lost -> filled with silence
[2026-04-10 13:59:41.939] [LOSS] [LOSS] seq 306 lost -> filled with silence
[2026-04-10 13:59:41.984] [LOSS] [LOSS] seq 307 lost -> filled with silence
[2026-04-10 13:59:50.895] [LOSS] [LOSS] seq 308 lost -> filled with silence
[2026-04-10 13:59:50.906] [LOSS] [LOSS] seq 309 lost -> filled with silence
[2026-04-10 13:59:50.908] [LOSS] [LOSS] seq 310 lost -> filled with silence
[2026-04-10 13:59:50.910] [LOSS] [LOSS] seq 311 lost -> filled with silence
[2026-04-10 13:59:50.913] [LOSS] [LOSS] seq 312 lost -> filled with silence
[2026-04-10 13:59:50.915] [LOSS] [LOSS] seq 313 lost -> filled with silence
[2026-04-10 13:59:50.917] [LOSS] [LOSS] seq 314 lost -> filled with silence
[2026-04-10 13:59:50.918] [LOSS] [LOSS] seq 315 lost -> filled with silence
[2026-04-10 13:59:50.920] [LOSS] [LOSS] seq 316 lost -> filled with silence
[2026-04-10 13:59:50.922] [LOSS] [LOSS] seq 317 lost -> filled with silence
[2026-04-10 13:59:50.925] [LOSS] [LOSS] seq 318 lost -> filled with silence
[2026-04-10 13:59:50.930] [LOSS] [LOSS] seq 319 lost -> filled with silence
[2026-04-10 13:59:50.932] [LOSS] [LOSS] seq 320 lost -> filled with silence
[2026-04-10 13:59:50.932] [STAT] [STAT] seq=321 | buf=286 | rec=600 | lost=71 (11.83%)
[2026-04-10 13:59:50.934] [LOSS] [LOSS] seq 321 lost -> filled with silence
[2026-04-10 13:59:50.936] [LOSS] [LOSS] seq 322 lost -> filled with silence
[2026-04-10 13:59:50.937] [LOSS] [LOSS] seq 323 lost -> filled with silence
[2026-04-10 13:59:50.942] [LOSS] [LOSS] seq 324 lost -> filled with silence
[2026-04-10 13:59:50.943] [LOSS] [LOSS] seq 325 lost -> filled with silence
[2026-04-10 13:59:50.944] [LOSS] [LOSS] seq 326 lost -> filled with silence
[2026-04-10 13:59:50.945] [LOSS] [LOSS] seq 327 lost -> filled with silence
[2026-04-10 13:59:50.946] [LOSS] [LOSS] seq 328 lost -> filled with silence
[2026-04-10 13:59:50.947] [LOSS] [LOSS] seq 329 lost -> filled with silence
[2026-04-10 13:59:50.949] [LOSS] [LOSS] seq 330 lost -> filled with silence
[2026-04-10 13:59:50.953] [LOSS] [LOSS] seq 331 lost -> filled with silence
[2026-04-10 13:59:50.956] [LOSS] [LOSS] seq 332 lost -> filled with silence
[2026-04-10 13:59:50.957] [LOSS] [LOSS] seq 333 lost -> filled with silence
[2026-04-10 13:59:50.959] [LOSS] [LOSS] seq 334 lost -> filled with silence
[2026-04-10 13:59:50.960] [LOSS] [LOSS] seq 335 lost -> filled with silence
[2026-04-10 13:59:50.962] [LOSS] [LOSS] seq 336 lost -> filled with silence
[2026-04-10 13:59:50.962] [LOSS] [LOSS] seq 337 lost -> filled with silence
[2026-04-10 13:59:50.963] [LOSS] [LOSS] seq 338 lost -> filled with silence
[2026-04-10 13:59:50.965] [LOSS] [LOSS] seq 339 lost -> filled with silence
[2026-04-10 13:59:51.002] [LOSS] [LOSS] seq 340 lost -> filled with silence
[2026-04-10 13:59:51.051] [LOSS] [LOSS] seq 341 lost -> filled with silence
[2026-04-10 13:59:51.388] [LOSS] [LOSS] seq 342 lost -> filled with silence
[2026-04-10 13:59:51.400] [LOSS] [LOSS] seq 343 lost -> filled with silence
[2026-04-10 13:59:51.402] [LOSS] [LOSS] seq 344 lost -> filled with silence
[2026-04-10 13:59:51.404] [LOSS] [LOSS] seq 345 lost -> filled with silence
[2026-04-10 13:59:51.407] [LOSS] [LOSS] seq 346 lost -> filled with silence
[2026-04-10 13:59:51.409] [LOSS] [LOSS] seq 347 lost -> filled with silence
[2026-04-10 13:59:51.411] [LOSS] [LOSS] seq 348 lost -> filled with silence
[2026-04-10 13:59:51.446] [LOSS] [LOSS] seq 349 lost -> filled with silence
[2026-04-10 13:59:51.497] [LOSS] [LOSS] seq 350 lost -> filled with silence
[2026-04-10 13:59:51.550] [LOSS] [LOSS] seq 351 lost -> filled with silence
[2026-04-10 13:59:51.598] [LOSS] [LOSS] seq 352 lost -> filled with silence
[2026-04-10 13:59:51.644] [LOSS] [LOSS] seq 353 lost -> filled with silence
[2026-04-10 13:59:51.694] [LOSS] [LOSS] seq 354 lost -> filled with silence
[2026-04-10 13:59:51.747] [LOSS] [LOSS] seq 355 lost -> filled with silence
[2026-04-10 13:59:51.794] [LOSS] [LOSS] seq 356 lost -> filled with silence
[2026-04-10 13:59:52.099] [LOSS] [LOSS] seq 357 lost -> filled with silence
[2026-04-10 13:59:52.114] [LOSS] [LOSS] seq 358 lost -> filled with silence
[2026-04-10 13:59:52.116] [LOSS] [LOSS] seq 359 lost -> filled with silence
[2026-04-10 13:59:52.117] [LOSS] [LOSS] seq 360 lost -> filled with silence
[2026-04-10 13:59:52.118] [LOSS] [LOSS] seq 361 lost -> filled with silence
[2026-04-10 13:59:52.119] [LOSS] [LOSS] seq 362 lost -> filled with silence
[2026-04-10 13:59:52.138] [LOSS] [LOSS] seq 363 lost -> filled with silence
[2026-04-10 13:59:52.190] [LOSS] [LOSS] seq 364 lost -> filled with silence
[2026-04-10 13:59:52.237] [LOSS] [LOSS] seq 365 lost -> filled with silence
[2026-04-10 13:59:52.286] [LOSS] [LOSS] seq 366 lost -> filled with silence
[2026-04-10 13:59:52.335] [LOSS] [LOSS] seq 367 lost -> filled with silence
[2026-04-10 13:59:52.877] [LOSS] [LOSS] seq 368 lost -> filled with silence
[2026-04-10 13:59:52.888] [LOSS] [LOSS] seq 369 lost -> filled with silence
[2026-04-10 13:59:52.890] [LOSS] [LOSS] seq 370 lost -> filled with silence
[2026-04-10 13:59:52.892] [LOSS] [LOSS] seq 371 lost -> filled with silence
[2026-04-10 13:59:52.893] [LOSS] [LOSS] seq 372 lost -> filled with silence
[2026-04-10 13:59:52.895] [LOSS] [LOSS] seq 373 lost -> filled with silence
[2026-04-10 13:59:52.896] [LOSS] [LOSS] seq 374 lost -> filled with silence
[2026-04-10 13:59:52.897] [LOSS] [LOSS] seq 375 lost -> filled with silence
[2026-04-10 13:59:52.898] [LOSS] [LOSS] seq 376 lost -> filled with silence
[2026-04-10 13:59:52.900] [LOSS] [LOSS] seq 377 lost -> filled with silence
[2026-04-10 13:59:52.901] [LOSS] [LOSS] seq 378 lost -> filled with silence
[2026-04-10 13:59:52.931] [LOSS] [LOSS] seq 379 lost -> filled with silence
[2026-04-10 13:59:52.981] [LOSS] [LOSS] seq 380 lost -> filled with silence
[2026-04-10 13:59:52.983] [STAT] [STAT] seq=381 | buf=366 | rec=900 | lost=131 (14.56%)
[2026-04-10 13:59:53.028] [LOSS] [LOSS] seq 381 lost -> filled with silence
[2026-04-10 13:59:53.093] [LOSS] [LOSS] seq 382 lost -> filled with silence
[2026-04-10 13:59:53.264] [LOSS] [LOSS] seq 383 lost -> filled with silence
